title,admiration,amusement,anger,annoyance,approval,caring,confusion,curiosity,desire,disappointment,disapproval,disgust,embarrassment,excitement,fear,gratitude,grief,joy,love,nervousness,optimism,pride,realization,relief,remorse,sadness,surprise,neutral
Ambitionz Az a Ridah,2.866220438,5.505129834,10.030116237,11.486223355,7.6669417840000005,2.7340227390000003,1.5305576810000001,1.527679357,1.331606832,4.428600025,5.815052222,4.798781509,1.427895871,1.524537955,1.789924072,0.597105254,0.346748607,1.961435262,0.77861103,0.986584316,2.958850134,0.448074687,3.644984467,0.41683748,1.065951461,3.676975218,1.322824854,35.04992574
American Dream,2.925345805,1.702356472,3.172396905,5.279354018,5.813840481,1.538944316,1.375900426,1.857397735,0.936116991,2.104789053,2.773352582,1.683181099,0.629979774,1.701061176,0.746358048,0.291118541,0.153316158,1.706527637,0.97152782,0.446153303,1.600638053,0.331938232,2.656950258,0.266804035,0.295417412,1.375086269,1.2160119679999999,48.60712208
American Terrorist,2.451563685,0.954064838,2.823133945,4.81995487,6.628364837,1.705516198,1.280158695,1.595731328,0.828481951,1.830952935,3.295221193,1.313307459,0.480715,1.094313365,0.564117815,0.35509776,0.115838647,1.053333152,0.391119978,0.35013368,1.897995602,0.28522039,2.529029576,0.234096345,0.213912371,1.107321533,0.718199453,43.11616965
And He Gets the Girl,5.238632826,1.752342362,2.230731878,4.529571106,6.660925883,1.880773352,2.480218219,3.742860934,1.066209163,2.86479939,4.321112103,1.587418223,0.7688784909999999,1.771882764,1.026935791,0.823808319,0.20496187600000002,1.9358771019999998,2.750539923,0.576114437,2.309179681,0.394076344,3.094649908,0.342031564,0.801672292,2.209509355,1.471322183,33.969466667
And Then What,2.245915287,1.700575053,2.839768465,4.546006532,4.108242423,1.262542521,3.211800082,3.943528585,0.758285182,1.857545936,2.692402216,1.480191512,0.569774569,1.171720166,0.643690437,0.284169514,0.141583227,1.231104946,0.898783337,0.40524975,1.456316485,0.252486474,2.239834018,0.222754328,0.265890906,1.069763253,1.301210696,29.553789195
Angelz,2.417943527,0.977547108,4.183905216,5.044920418,4.835278312,1.205719675,1.599661625,2.1875789770000003,0.677919433,1.912850745,2.391777392,1.974778828,0.613851086,1.152628041,0.726942454,0.298233251,0.140236047,1.038437481,0.600843282,0.415035291,1.285602953,0.240134719,2.163426604,0.200619703,0.326062484,1.384626654,0.963328393,34.260131216
Anxiety,1.190523743,1.09236277,3.921414501,7.148123924,4.679605001,2.484333635,0.997183171,0.776880182,1.1200015779999999,5.914941185,5.171853959,3.326408875,1.501066691,0.852286942,2.645612329,0.373480235,0.408336569,0.894736557,0.248828423,1.216683564,2.472786603,0.310249559,3.400299859,0.34974816799999997,1.641057207,6.43787557,1.118281638,24.434687846
Any Man Fucking Crazy,1.577796422,1.793475881,4.232932637,6.825961364,4.366083879,1.600136467,1.9953656739999999,2.751044584,0.951708024,3.328980065,3.916636381,2.532477064,1.122422577,1.436231971,1.343964815,0.336230685,0.262696512,1.318796701,0.476166675,0.763612675,1.682377644,0.30592221399999997,2.921171738,0.295070951,0.850650145,2.681491548,2.509033231,35.335725193
Arab Money Remix,4.981879306,2.325324941,3.499945743,5.69256931,7.944635455,2.020062486,1.476889746,2.139031966,1.394972349,2.074546362,2.692751458,1.774731142,0.677195274,3.165612684,0.725251156,1.5212231969999999,0.167865342,2.933004047,1.9264150539999998,0.474536273,2.339399303,0.49311516499999997,3.338880827,0.384740565,0.27692938300000003,1.181672825,1.981988109,66.888242978
Area Codes,1.962096015,2.472416945,2.679099798,4.18197522,4.47722843,1.204185699,2.043508431,3.465914733,0.704023627,1.499570128,1.868303345,1.325457037,0.493982421,1.229083527,0.540287988,0.275712492,0.117230738,1.224776473,0.660991509,0.336985345,1.25817152,0.246771332,2.101095511,0.205405579,0.221392894,0.946006919,1.046029924,43.24707468
As We Enter,2.22533478,0.735413508,1.849129165,3.583018471,5.061925048,1.501005373,1.540512183,1.939448979,0.764970618,1.73120627,2.069650031,1.083911538,0.459554656,1.045658676,0.625001818,0.368325422,0.121364298,1.023442465,0.457393338,0.355960335,1.588322434,0.24655807500000002,2.276253687,0.210026269,0.262021099,1.265736296,0.768897766,35.23825443
As the Rim Spins,3.624443247,0.656659028,1.302041711,2.749544476,5.917290508,1.904569236,1.020789634,0.966018979,0.98216628,1.547508013,2.535324596,0.7462103569999999,0.34489487,1.239806165,0.470423023,0.954506526,0.108291072,1.684426475,1.04515815,0.295322612,2.502600744,0.328466477,2.183220139,0.29053603100000003,0.286636314,1.129268149,0.597788655,22.318237297
As the World Turns,2.141858832,1.853403854,8.499228037,10.601953008,6.370912751,2.442653076,3.2267766,3.540585091,1.456161449,4.602925041,5.2707221109999995,4.392152838,1.464945275,1.692400175,1.881313869,1.3743197409999999,0.359192313,1.626743032,0.531978055,1.02884028,2.993099864,0.419455564,4.072397361,0.4215966,1.266555567,3.977380134,2.0287146480000002,44.549921471
Ass Like That,3.063492928,3.6864427209999997,3.448534291,6.544344386,5.415977635,1.789937956,3.139474487,3.861326718,1.075138781,3.245556663,5.052434712,2.117597305,0.989599437,1.674614775,1.118978772,0.530644748,0.235004235,1.926458392,1.2859613490000001,0.698063538,2.079980389,0.360196416,3.235684759,0.328790892,0.677028196,2.028211244,2.302241676,32.996235695
Aston Martin Music,4.15979763,1.354175591,4.220035182,6.086028422,8.962199846,2.79867081,2.878672512,3.625993256,1.521350923,3.158899386,4.128641688,2.302875088,0.913924746,1.992051802,1.174255876,0.731193897,0.248014335,2.1221641,1.61125727,0.687630769,3.588779573,0.496985781,3.874561284,0.455054282,0.738331103,2.549745637,1.548112933,44.900541121
Average Cat,3.2152116459999998,1.023401225,11.365366145,14.405109285,8.944986543,2.524500872,4.994937136,6.576017133,1.187322719,5.331776305,11.679876406,5.212645132,1.533040873,1.540392239,1.755267388,0.556490784,0.347822873,1.295038973,1.212486204,1.025456494,2.373432966,0.43316051099999997,4.89721257,0.384810531,0.818582797,3.070339035,1.834948928,64.14114997
B.M.F. Blowin Money Fast,2.583486121,1.825888548,5.346687479,6.292143361,5.014791696,1.278472969,1.479059923,2.075431296,0.821157001,1.955164425,2.347046772,2.508790645,0.735581018,1.565143043,0.78037815,0.25482893,0.156832348,1.644976209,0.658651223,0.463399586,1.407779755,0.295527705,2.196565821,0.234475452,0.327790957,1.182730916,1.222318974,32.65040057
B.O.B.,2.330535867,1.9466378020000001,2.488892763,5.579440015,8.127099671,2.326771333,1.473937039,1.694082143,1.178389118,2.526668402,3.938675434,1.433755189,0.628251201,1.534328355,0.759849632,0.290897727,0.165162637,1.468250852,0.410693587,0.48967518,2.44496001,0.363731417,3.676069108,0.310601101,0.267873404,1.480962421,1.076488987,64.46624348
BM J.R.,2.184027548,1.26943216,8.43925505,10.451415665999999,7.3361203680000004,2.269247393,2.015025743,2.074879078,1.059370373,3.488157238,5.277381533,3.83835951,1.103418618,1.251746029,1.238855445,0.334189304,0.250560725,1.200198418,0.428449384,0.738230707,2.139427642,0.35476082600000003,3.443874886,0.308899796,0.500394966,2.124336796,1.189666264,47.43726895
Baby,3.083296769,2.071713558,1.003267181,2.447745074,4.018161711,1.308862166,1.1707344929999999,1.7305705200000001,1.011823541,1.707912761,1.541186138,0.78894482,0.488242389,1.980772177,0.690215557,0.446099381,0.142238058,2.1484361240000003,1.579550619,0.392968696,1.859985272,0.313029978,2.260718228,0.279220656,0.416539064,1.555307883,1.773716776,24.970686585
Baby Dont Go,2.817472453,0.991156543,1.762467888,3.56901956,5.1418865049999996,1.792287716,1.06243166,1.103831151,0.944049795,2.109080454,3.361243359,1.072718446,0.486680066,1.244751298,0.688731235,0.565955794,0.144775555,1.563266147,1.523426454,0.406278553,2.231952812,0.309265553,2.367990584,0.285824027,0.342793359,1.548339359,0.786608342,23.897714739
Back That Azz Up,4.119616688,1.7390787030000001,9.422027744,9.672097889,4.910645501,1.452470711,2.708187983,4.572928156,0.902882669,2.614736909,3.772501027,3.8468385670000003,1.036434838,1.623730305,1.007774398,1.063935656,0.226777726,1.434520312,1.659050106,0.62652171,1.602974586,0.365206067,2.344922607,0.316047849,0.478425133,1.498697695,1.727154653,27.958427907
Back in the Mudd Zone 4 Remix,3.057444319,1.374285639,4.981184507,7.328294253,5.775348169,1.571442588,2.349794201,3.051692038,1.029720863,2.707799632,4.96655346,2.410750401,0.891398503,1.775245015,0.923336187,0.45890118599999996,0.212037746,1.487115083,1.1171041830000001,0.605307787,1.790797311,0.364865849,3.130893151,0.314191001,0.347467074,1.279864557,2.518682932,38.212912234
Back to the Topic Freestyle,2.786472792,0.875521137,4.029381958,5.996696607,5.055825905,1.809832202,1.285065247,1.649117038,0.9810875,2.569712041,3.169394752,2.178629469,0.744568664,1.243385599,0.936204134,0.39544276500000003,0.18933529,1.23738111,0.663477968,0.548524361,2.08329907,0.318450518,2.498236206,0.284356967,0.38701576,1.676831846,1.091314207,28.0120034
Bad Bad Bad,2.72835319,0.764168247,2.262869507,4.413166479,4.977113047,2.171009362,1.2974222420000001,1.557093053,1.0339846129999999,3.050744039,3.657095799,1.68733022,0.713208945,1.253115626,1.1223696,0.693516186,0.214989119,1.523470274,0.859463489,0.602621618,2.377197488,0.350079612,2.329742936,0.32521345,0.553211743,2.274553199,0.96630965,19.807863336
Bad Meets Evil,1.273132201,1.601979292,5.677483809,8.229412093,4.71373874,1.503658787,1.9757040479999999,2.4143173769999997,0.727583168,3.808766122,4.7631191280000005,3.359196406,1.127671817,0.946730615,1.519323312,0.197582254,0.24236981300000002,0.909447221,0.27244018600000003,0.757898671,1.285420869,0.236550337,2.847308168,0.21639561799999998,0.765170606,3.043338811,1.108164815,40.132364344
Bagpipes from Baghdad,4.563652438,2.055030923,5.1172519,6.7881875130000005,6.260760535,1.695335859,4.308173084,6.837196301,1.161264543,2.554080651,3.237186836,2.574887803,0.897321323,2.229995508,0.97101289,0.497017453,0.215816086,2.024107355,1.585526047,0.598782429,1.9828528460000001,0.411740802,3.089642601,0.344151584,0.419555274,1.605400227,2.379918678,46.68786314
Banned from T.V.,3.989922455,2.324136004,4.943157353,5.979368885,4.663097889,1.599051877,1.036870825,1.3064057789999999,0.966641875,2.162749645,2.553505111,2.436889745,0.7432008920000001,1.672996272,0.843009846,0.547490416,0.176696866,2.166411643,2.23193487,0.498974821,1.863536055,0.358608827,2.120148183,0.295159965,0.379588798,1.338207559,1.150851662,22.567683875
Barry Bonds,4.035545141,1.839509028,3.881925471,5.222829615,4.188579022,1.314008445,1.573547805,2.4232839299999998,0.87868841,1.958820037,2.680490039,1.937508498,0.661772095,1.9362386489999999,0.742638146,0.510769327,0.156834836,2.121418638,1.387681716,0.450926587,1.563133025,0.328609776,2.012083744,0.270143287,0.318911586,1.217014131,1.611896399,23.149536325
Battle Cry,5.194151244,2.270990029,11.69902797,13.62237707,8.935148221,3.082887939,1.840893405,2.020246238,1.541444337,5.448196438,6.458673599,5.812671065,1.757330634,2.254117643,2.321941811,0.786167453,0.415737114,2.50175792,1.705934099,1.199705587,3.039252791,0.557103061,4.191201251,0.48670771,1.508971073,4.811417132,1.711232397,52.712371808
Be A Nigger Too,1.642797593,0.397300007,3.546795408,4.864636203,3.557635941,0.986661738,2.177127929,3.003497139,0.441666478,1.557444529,3.342644274,1.541347302,0.473426637,0.560164097,0.481276995,0.414253881,0.102128847,0.541600713,0.661659887,0.305816771,0.970664772,0.163693128,1.679201628,0.140616757,0.170689837,0.787750155,0.660042386,24.052772796
Beam Me Up Scotty,2.985719452,2.7148628880000003,4.137823383,6.102011374,6.362993273,1.874076145,3.233514175,5.177960779,1.12566857,3.300931872,2.872764215,2.482610589,1.066007198,1.779447695,1.517813755,0.49350382,0.264782342,1.823859742,1.034528583,0.757232122,2.097102384,0.369795613,3.155896309,0.333068371,1.082166615,3.591123028,1.531232175,46.768858444
Beamer Benz or Bentley,3.4344754980000003,0.931224324,4.8741561529999995,6.343822558,5.138049176,1.496908754,1.567440922,2.093324635,0.9176998120000001,2.211083196,3.471213252,2.341251022,0.71719828,1.613504289,0.798457984,0.5056389450000001,0.163642722,1.713535984,1.021587504,0.47743396,1.734067262,0.335028351,2.395754923,0.271335545,0.291141857,1.182253152,1.171084784,38.791087764
Beamer Benz or Bentley Remix,3.4615182769999997,0.766015965,5.08342425,6.07441436,4.73303493,1.4017777359999999,0.954556508,1.040145868,0.837185211,1.97520212,3.298784305,2.234427686,0.615956197,1.475160684,0.69061883,0.541883522,0.142529245,1.66144681,1.452414321,0.414091771,1.633637282,0.307729543,2.084217531,0.248766967,0.260527606,1.10332143,0.815268073,31.519296096999998
Beanie Mack Bitch,1.344783547,0.834807116,3.924010582,4.644137132,4.337589379,1.100683382,1.59808115,2.41575728,0.645913702,1.568650778,2.17323711,1.765043807,0.512641734,1.038894018,0.575286492,0.156753393,0.114434255,0.8817021270000001,0.258543089,0.336053132,1.158331906,0.208749735,2.0208810440000002,0.174761465,0.262344812,1.046452101,0.831410503,34.92163259
Beautiful,3.401754585,3.387265107,6.063411442,9.878137007,11.77131452,3.898057102,4.104958214,5.833313485,2.025422272,6.1067327670000005,8.196547545,3.7278722859999998,1.575611649,2.186847582,2.314013562,0.900261689,0.426934485,2.432382038,0.756038946,1.228361583,4.610854649,0.599809095,5.903432559,0.58606659,1.614049531,5.722334702,1.999285202,61.185605035
Beautiful Bliss,7.32725111,2.037087319,3.695778164,5.375733328,7.060292963,2.547296899,2.374976281,3.897417376,1.66566716,2.427324355,2.932781403,1.9220503310000001,0.725122066,3.085377276,0.835339359,1.478570279,0.204338783,4.523001893,3.612833777,0.5432064050000001,3.47876646,0.58914199,3.167508878,0.5112215449999999,0.403043999,1.522977743,1.866162585,33.639797742
Beautiful Music,2.881014039,0.981690127,1.830625187,3.657656834,7.278458367,1.968365354,0.894813821,0.871054573,1.081878735,1.952301391,2.741644909,1.03070352,0.450104287,1.349580025,0.595135421,0.389295623,0.131979089,1.371607401,0.9516716999999999,0.3812467,2.481601078,0.328929364,2.978163941,0.287771259,0.265203097,1.267146281,0.810286811,42.04313941
Bed Intruder Song,2.012124769,0.721664786,7.76522978,9.323696608,5.747613757,1.496198036,1.27004145,1.490102665,0.67895273,2.7472432589999998,4.754966741,3.3863571500000003,0.862166329,1.021431025,0.970640019,0.284260861,0.181382182,0.850179295,0.356071566,0.551302536,1.23856402,0.254726082,2.480506901,0.208038949,0.464163474,1.696441975,0.778379954,46.93885393
BedRock,8.441341875,2.952114091,1.516927963,3.662044358,7.849315701,2.350870333,1.4326966620000001,2.265840517,1.810832401,1.9556065,2.173971821,1.009049408,0.566209416,4.427320954,0.700319281,0.71302468,0.184603281,5.0260079829999995,4.80402438,0.458336736,3.1160607750000002,0.663500544,3.313292852,0.518600777,0.381724067,1.399747872,2.296560069,39.755652027
Beef Rap,3.291422407,1.014130966,4.284607902,6.331031054,6.969527676,2.036964961,3.350446132,4.969246001,1.120498216,2.653924709,3.629285695,2.177865743,0.781212065,1.604518272,0.941748745,2.275838361,0.192621354,1.468966033,0.823167309,0.553145822,2.375065692,0.370318443,3.206321718,0.331235982,0.427914898,1.794447338,1.490580164,43.320318302
Before the Great Collapse,5.484869638,1.4792783790000001,1.382329927,3.021253553,5.393255367,1.993171357,1.35708152,1.85136611,1.008862049,2.527429337,2.703106296,1.144866186,0.624133203,1.599231405,1.041129436,1.06535297,0.188220276,2.315307054,3.112851174,0.517820943,2.394166395,0.372719155,2.336846268,0.336153615,0.934434224,2.896577536,0.875752238,22.985851431
Best I Ever Had,10.087035157,1.155504076,2.509345179,4.344340981,8.976867269,2.858431283,1.391392446,1.680015126,1.748683278,1.898585403,2.717603166,1.254455811,0.517691556,2.651227497,0.590154623,1.459528286,0.168989715,3.215514445,3.726797214,0.425107537,3.913670147,0.650361816,3.135405947,0.521408254,0.255633393,1.073514869,1.237866737,33.56589395
Better on the Other Side,4.073874968,2.902790673,1.051475916,2.684213289,6.400407971,1.914443924,2.957476808,4.549330628,1.345906802,1.957798595,1.862103783,0.814340752,0.603872808,2.426319927,0.841685682,0.632989265,0.189785317,2.516110032,1.6002002339999999,0.488997167,2.70853557,0.435404101,3.015317952,0.395406509,0.831130605,2.297091111,2.500510025,29.363304631000002
Beware Jay-Z Remix,2.131424389,1.226299719,1.337256078,2.940192311,5.299478569,1.236375354,1.351826846,1.838332323,0.788084301,1.145201603,1.399937533,0.7718933610000001,0.375448141,1.405814924,0.397461189,0.300099827,0.092060206,1.2638383309999999,0.539964917,0.266051712,1.4225341360000001,0.255322667,2.295387655,0.212257724,0.147397506,0.659179861,1.201685918,50.91052668
Big Brother,2.435512052,1.281648951,2.438817029,4.565087662,7.044515321,1.883726416,2.647158107,3.770937034,1.10545802,2.223993078,3.42084359,1.460754083,0.607701734,1.584845255,0.690292419,0.283141492,0.146041416,1.572065545,0.572466296,0.442900067,2.288958836,0.331574586,3.3988027880000002,0.286973359,0.242964575,1.215142436,1.304822107,45.75878705
Big Girl,3.664675012,0.938503941,3.393971403,4.313096488,5.501154839,1.695896766,1.521216434,2.31067219,0.919363418,1.681421375,2.180584532,1.628918715,0.514583435,1.417453431,0.625632141,0.648937906,0.132402995,1.7236540949999999,1.4597152370000002,0.367157288,2.037556087,0.327453164,2.151829117,0.274197746,0.31304369,1.219482021,0.791832316,28.049382675
Big Pimpin,5.37852511,2.465421864,5.727789436,7.7172652170000005,8.766505429,2.346355333,1.976021218,2.7866066640000002,1.387656906,2.881921008,3.776889188,2.770841693,0.949493732,2.685400656,1.106825494,0.621781201,0.231453752,2.790151808,1.438435596,0.648722853,2.398416437,0.53229178,3.598967563,0.413359033,0.753274447,2.198530707,1.585058777,66.735213736
Big Poppa,7.229189175,0.868855824,2.524282018,4.126021161,5.533485447,1.469422255,3.264247979,4.832054419,0.920219805,1.503892787,2.315558947,1.250042343,0.486305431,1.956353527,0.485748878,0.837237226,0.118878966,2.409759903,5.923349754,0.33134896,1.772293242,0.382335479,2.267818613,0.294581296,0.174218216,0.738737569,1.413836262,33.00982545
Billionaire,2.85311599,2.347032006,1.6895266169999998,3.009367459,4.984484536,1.378855564,1.497597409,2.185251378,1.028614184,1.528568817,1.582049486,1.193532435,0.522467064,1.732982046,0.610404619,0.323073282,0.12987142299999999,1.719786234,1.085113193,0.370496521,2.098031384,0.316038787,2.3002506289999998,0.276096604,0.261841759,0.910487762,1.809684452,20.415411158
Bingo,2.277014854,1.947135095,3.453566641,4.619980249,4.894521841,1.331567152,0.802535623,1.051163297,0.912855438,1.590812749,1.869807319,1.6047681520000001,0.543847349,1.814482766,0.585751177,0.193581038,0.129406259,1.719923441,0.527498168,0.371939345,1.467358735,0.304448355,2.309509114,0.243423651,0.235309255,1.012169851,1.07073695,46.94196203
Bird Call,1.809861871,1.20896503,4.723380928,6.831362004,5.564693056,1.678631735,2.420657813,3.069578029,0.91648201,2.707833059,3.756675742,2.459795028,0.827635732,1.332808656,0.985651252,0.270972268,0.186196408,1.2137818120000001,0.38232289399999997,0.5609110429999999,1.67640368,0.292641474,2.940898083,0.25300613,0.423478177,1.818152454,1.225884159,48.07817005
Bitch Niggaz,1.762090533,1.595704028,12.176365748,12.109251338,4.082241245,1.353509688,1.690595655,1.886723065,0.60651271,3.360334929,5.055579357,5.150065111,1.204921105,0.764993133,1.255407777,0.330103747,0.240471931,0.748503717,0.449017915,0.723593129,1.206582368,0.24100072,2.145985045,0.210854586,0.503693833,1.814021038,0.998515696,26.52247651
Bitches Aint Shit,1.854875545,1.647872425,15.652057996,15.210790119,5.024256233,1.633064557,2.241775591,2.615278101,0.808607898,4.14184914,6.241398103,6.642217963,1.5533049620000001,1.152513275,1.593223733,0.321859859,0.311642456,1.018067978,0.816267733,0.928007338,1.405455313,0.304329314,2.875257661,0.266494212,0.670870548,2.31353159,1.38955237,38.60392569
Biterphobia,0.898699873,0.688113126,3.242662765,4.743689181,3.060744497,1.129054837,0.476836571,0.43068293,0.528529803,2.858109963,2.140438825,2.167847293,0.8254009330000001,0.596882882,1.389184597,0.140895056,0.19846044100000002,0.57982194,0.292732197,0.61035048,1.018336332,0.162860066,1.788919777,0.159758038,0.805820251,3.101802635,0.583278222,21.85555641
Black President,6.546851354999999,0.960726412,3.5281991600000002,6.251513772,11.156646399,3.14914673,3.071205452,4.283801644,1.599850873,2.9609217389999998,6.389469985,1.7854986419999999,0.715889185,2.170937513,0.8706402599999999,1.188828457,0.189918433,2.224070225,1.635520458,0.542283522,4.14823666,0.563242097,3.905830974,0.477319724,0.494738485,1.878417341,1.39579064,44.57863684
Black Rose,3.869848883,1.247694373,1.480889721,3.065247893,5.095984022,2.01096392,0.864948313,1.140973391,1.181830848,1.930588774,1.980420842,0.990083285,0.493187469,1.69473199,0.705298316,0.645869808,0.154065552,2.313861309,2.169213701,0.417984338,2.544602938,0.375426676,2.415012642,0.335589299,0.46818420200000005,1.671169061,1.011512952,25.945671607
Black Winter Day,3.028037393,0.853665121,3.204092146,5.051419392,4.429487496,2.10751392,1.124585475,1.325156408,1.100458154,3.683246811,4.320598469,2.234953392,0.886874741,1.09687913,1.41975943,0.708781055,0.254432494,1.622949234,2.162775351,0.725511391,2.78851702,0.334051674,2.560764028,0.348991481,0.856527714,3.427587403,0.816821202,15.370980407
